Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1713331,ERR1713332,ERR1725942,ERR1725946,ERR1725948,ERR1725949,ERR1725950,ERR1725952,ERR1713339,ERR1713340,ERR1725960,ERR1713342,ERR1725963,ERR1713344,ERR1725965,ERR1713346,ERR1725966,ERR1725968,ERR1713349,ERR1713350,ERR1713351,ERR1713352,ERR1713353,ERR1725971,ERR1713355,ERR1713356,ERR1713357,ERR1713358,ERR1713359,ERR1725977,ERR1713361,ERR1713362,ERR1725979,ERR1713364,ERR1713365,ERR1725984,ERR1713367,ERR1713368,ERR1725985,ERR1713370,ERR1713371,ERR1713372,ERR1713373,ERR1725988,ERR1725991,ERR1713376,ERR1725995,ERR1713378,ERR1725998,ERR1713380,ERR1713381,ERR1713382,ERR1713383,ERR1713384,ERR1713385,ERR1713386,ERR1726001,ERR1713388,ERR1713389,ERR1726004,ERR1713391,ERR1726006,ERR1726007,ERR1713394,ERR1713395,ERR1713396,ERR1713397,ERR1713398,ERR1726013,ERR1713400,ERR1726017,ERR1713402,ERR1713403,ERR1726026,ERR1713405,ERR1713406,ERR1713407,ERR1713408,ERR1713409,ERR1713410,ERR1726032
Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Synechococcaceae,Prochlorococcus,Prochlorococcus_Synechococcaceae,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus_Synechococcaceae,61,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Bacteria,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Calditerrivibrio,Calditerrivibrio_Deferribacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Denitrovibrio,Denitrovibrio_Deferribacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,Mucispirillum_Deferribacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Dictyoglomi,Dictyoglomia,Dictyoglomales,Dictyoglomaceae,Dictyoglomus,Dictyoglomus_Dictyoglomaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Elusimicrobia,Elusimicrobia,Elusimicrobiales,Elusimicrobiaceae,Elusimicrobium,Elusimicrobium_Elusimicrobiaceae,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
Bacteria,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,Fibrobacter,Fibrobacter_Fibrobacteraceae,4,0,0,0,3,0,1,0,0,0,0,3,1,9,0,1,1,2,0,2,1,0,3,0,0,0,0,0,0,4,2,13,1,0,0,0,14,3,0,0,2,3,0,0,0,0,0,2,18,0,4,0,9,2,4,0,0,0,19,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,31,5,0,5,0,5,1
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus_Alicyclobacillaceae,180,31,18,9,23,0,3,0,1,0,3,1,1,8,0,1,11,0,15,22,0,76,1,5,23,3,64,1,1,5,0,5,53,22,40,11,85,44,3,2,2,60,5,287,17,49,1,0,0,27,1,36,4,2,7,606,0,52,10,1,2,20,2,2,34,0,7,22,1,0,0,7,0,0,5,9,30,143,5,0,2
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Kyrpidia,Kyrpidia_Alicyclobacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Alkalibacillus,Alkalibacillus_Bacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anaerobacillus,Anaerobacillus_Bacillaceae,3,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,3,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,2,0,0,0,0,0,2,4,1,1,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,9,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus_Bacillaceae,0,0,43,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,6,1,3,1,1,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,1,1,1,1,0,0,0,0,0,301,0,0,0,0,0,0,0,0,1,0,3,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus_Bacillaceae,257,22,285,68,16,6,15,11,99,29,131,974,51,25,10,19,109,83,647,887,106,27,16,52,236,339,33,12,15,56,18,33,123,16,102,72,77,380,55,23,44,367,149,314,80,6,3,20,11,68,1419,382,256,133,16,49,4,421,250,177,88,67,3,5,30,3,100,144,101,81,79,59,8,10,379,154,16,770,31,52,4
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Geobacillus,Geobacillus_Bacillaceae,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,2,2
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus_Bacillaceae,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Marinibacillus,Marinibacillus_Bacillaceae,5,0,3,2,0,0,0,0,0,2,5,16,1,0,0,2,1,1,11,6,1,0,0,0,0,4,0,0,0,2,0,0,5,0,1,2,3,7,0,0,1,3,2,6,2,0,0,0,0,0,20,8,1,1,0,0,1,11,5,5,2,2,0,0,0,0,0,1,3,1,2,0,0,0,3,4,0,7,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Marinococcus,Marinococcus_Bacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Natronobacillus,Natronobacillus_Bacillaceae,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,Oceanobacillus_Bacillaceae,3,0,2,1,1,0,0,0,1,0,4,17,1,2,0,0,1,0,7,8,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,2,1,5,0,0,0,0,2,1,14,2,1,1,1,0,0,7,5,1,1,1,0,0,0,0,1,1,2,0,2,1,0,0,3,1,0,9,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Ornithinibacillus,Ornithinibacillus_Bacillaceae,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Pontibacillus,Pontibacillus_Bacillaceae,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Thalassobacillus,Thalassobacillus_Bacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Virgibacillus_Bacillaceae,0,0,2,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,7,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,3,2,5,0,0,0,0,0,0,5,5,2,0,0,2,0,1,0,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Exiguobacteraceae,Exiguobacterium,Exiguobacterium_Exiguobacteraceae,13,1,1,4,1,0,6,5,6,1,6,58,5,4,1,1,5,4,42,67,6,4,4,4,17,18,9,8,0,6,0,5,7,0,7,6,5,28,5,0,4,23,16,108,8,1,0,2,0,1,94,27,12,4,2,1,0,23,20,14,8,10,3,73,1,0,1,21,0,1,3,3,0,0,32,9,5,37,1,2,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Brochothrix,Brochothrix_Listeriaceae,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,1,0,0,1,0,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria_Listeriaceae,3,0,1,1,0,0,0,0,4,1,3,5,0,2,0,0,0,0,3,10,1,0,0,0,1,4,0,0,0,0,0,0,1,0,2,0,1,2,3,0,2,1,2,3,0,0,0,0,0,0,13,2,4,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4,1,0,6,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus,Ammoniphilus_Paenibacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus,Aneurinibacillus_Paenibacillaceae,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus_Paenibacillaceae,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Cohnella,Cohnella_Paenibacillaceae,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_Paenibacillaceae,0,0,6,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,1,4,0,0,1,0,1,1,0,5,0,0,0,6,1,0,0,0,0,1,3,5,0,3,3,3,0,1,0,1,0,0,9,1,1,1,0,1,0,2,1,0,0,0,0,2,0,0,6,1,2,5,1,0,0,1,3,2,0,2,1,0,2
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Chryseomicrobium,Chryseomicrobium_Planococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia_Planococcaceae,0,0,25,0,0,2,0,0,0,0,6,1,0,0,5,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,1,0,1,1,0,1,4,3,0,0,0,1,2,0,1,0,0,0,0,1,0,0,2,1,0,0,3,0,2,1,0,0,0,0,2,0,1,5,3,0,4,0,0,0,1,0,0,1,3,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,Lysinibacillus_Planococcaceae,8,0,74,0,2,3,5,0,2,1,2,8,4,0,2,2,7,3,10,10,4,1,1,4,28,19,0,4,4,2,1,5,2,8,3,6,4,25,13,0,4,23,2,9,4,1,2,6,0,0,46,1,9,12,8,1,2,22,6,8,4,0,0,1,0,1,16,2,23,16,6,21,2,1,4,12,1,21,13,16,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Paenisporosarcina,Paenisporosarcina_Planococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus_Planococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planomicrobium,Planomicrobium_Planococcaceae,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Rummeliibacillus,Rummeliibacillus_Planococcaceae,1,1,51,2,0,1,1,0,0,0,1,8,0,1,3,0,1,0,5,3,0,0,0,0,17,3,2,1,1,0,0,9,2,0,0,1,1,10,13,0,3,3,4,9,0,2,1,2,0,2,17,0,1,11,8,2,1,6,1,2,0,1,1,0,0,2,2,1,5,6,5,7,2,0,3,0,1,5,1,4,2
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,Solibacillus_Planococcaceae,1,0,4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,4,1,4,0,0,0,0,0,1,5,0,0,6,0,4,0,1,1,1,2,0,0,0,0,1,0,3,4,0,1,1,0,0,0,1,0,2,0,2,4
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,Sporosarcina_Planococcaceae,4,0,15,1,1,0,2,0,5,1,11,28,1,0,2,0,2,2,29,30,3,0,0,4,6,10,1,0,0,4,2,1,9,0,4,3,1,13,1,0,1,11,1,12,2,0,0,0,0,1,44,13,6,1,0,1,0,13,11,5,6,5,0,0,0,0,15,7,2,1,4,1,0,0,14,5,0,20,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Staphylococcus,Staphylococcus_Planococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Ureibacillus,Ureibacillus_Planococcaceae,0,4,28,0,1,0,0,0,0,0,0,6,2,1,0,0,0,0,0,3,0,0,0,1,8,7,0,0,0,0,0,0,0,0,1,1,0,6,6,0,2,3,1,1,0,0,0,0,0,0,6,0,2,5,0,3,0,2,1,1,1,0,0,0,0,0,4,1,3,2,5,7,0,0,1,0,0,4,1,2,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Pullulanibacillus,Pullulanibacillus_Sporolactobacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus_Sporolactobacillaceae,1,0,3,1,0,0,0,0,0,1,1,2,0,0,0,0,2,0,3,9,2,1,0,0,0,2,0,0,0,1,1,0,4,0,2,0,1,2,0,0,1,0,0,3,1,0,0,0,0,0,4,1,0,1,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,1,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,Jeotgalicoccus_Staphylococcaceae,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,6,0,4,0,2,0,0,23,0,0,1,3,2,0,1,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,1,0,3,0,2,1,1,3
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Macrococcus_Staphylococcaceae,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,7,5,0,0,1,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,10,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,3,2,0,6,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Salinicoccus,Salinicoccus_Staphylococcaceae,0,0,2,0,0,0,0,1,1,0,1,4,0,0,0,1,1,0,1,5,2,0,1,0,1,2,0,0,0,2,0,1,0,0,1,0,0,0,5,0,0,2,0,1,2,0,0,2,0,1,8,2,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,4,0,0,3,0,0,0,3,0,0,1,0,1,0
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus_Staphylococcaceae,14,1,71,8,0,0,4,0,0,0,3,16,1,0,6,13,2,1,8,20,2,3,10,1,25,10,0,1,5,1,0,0,6,2,2,15,1,13,12,2,6,14,1,18,6,4,3,13,1,5,50,4,6,9,45,8,1,5,6,6,2,0,0,1,1,0,15,6,16,19,10,19,3,0,17,4,0,13,16,15,17
Bacteria,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoflavimicrobium,Thermoflavimicrobium_Thermoactinomycetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Gemellales,Gemellaceae,Gemella,Gemella_Gemellaceae,0,0,1,1,0,0,0,2,0,1,1,4,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,10,1,0,1,0,0,1,4,0,5,2,3,0
Bacteria,Bacteria,Firmicutes,Bacilli,Haloplasmatales,Haloplasmataceae,Haloplasma,Haloplasma_Haloplasmataceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia_Aerococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus_Aerococcaceae,76,3,18,15,6,0,2,4,37,11,76,316,16,4,0,6,21,17,139,201,32,4,1,20,60,84,8,2,6,32,9,3,41,4,51,21,23,110,11,1,12,74,50,120,38,0,0,4,3,23,503,116,71,34,12,6,0,119,66,48,21,18,0,2,10,0,8,35,8,9,37,3,2,1,130,30,2,142,11,7,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Alkalibacterium,Alkalibacterium_Aerococcaceae,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,3,78,0,0,0,0,1,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Allofustis,Allofustis_Aerococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Alloiococcus,Alloiococcus_Aerococcaceae,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
Bacteria,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Atopococcus,Atopococcus_Aerococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
