OTU,OFEK01,ERZ724020,ERR977407,ERR977409,ERR977410,ERR977423,ERR977424,ERR977425,ERR977403,ERR977404,ERR977405,ERR977406,ERR977411,ERR977415,ERR977417,ERR977421,ERR1352952,ERR1352953,ERR1352956,ERR1352957,ERR1352959,ERR1352962,ERR1352903,ERR1352906,ERR1352908,ERR1352909,ERR1352932,ERR1352934,ERR1352935,ERR1352937,ERR1352940,ERR1352942,ERR1352943,ERR1352946,ERR1352912,ERR1352913,ERR1352928,ERR1352929,ERR1352947,ERR1352950,ERR1352916,ERR1352918,ERR1352920,ERR1352921,ERR1352924,ERR1352925
OTU282,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU284,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU285,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,9,0,0,0,0,0,0,4,2,0,1,3,0,0,0,1,0,3,1,0,0,0,0,4,0,0,0,0,1,0
OTU286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0
OTU287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU288,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3,3,0,8,1,0,1,1,8,0,0,7,0,2,0,0,0,0,0,1,0,0,0
OTU289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,1,0,3,3,0,5,2,0,0,1,4,0,1,2,0,0,0,0,2,0,0,0,0,1,0
OTU290,0,0,2,5,2,12,9,29,0,0,0,1,0,0,0,2,9738,3,15480,10,16,2975,0,26538,20509,4,32041,3683,0,3,5102,43058,6,4871,3747,5,4294,0,2,4928,1755,9182,2168,4,10605,2
OTU291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,12,0,0,4,0,17,18,0,49,4,0,0,5,35,0,6,7,0,6,0,0,2,2,11,4,0,3,0
OTU292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,3,0,0,3,0
OTU293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,15,0,0,3,0,21,18,0,43,3,0,0,5,41,0,3,5,0,3,0,0,5,1,16,0,1,11,0
OTU294,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,10,0,1,2,0,6,11,0,17,2,0,1,1,21,0,2,4,0,1,1,0,0,0,1,5,1,5,0
OTU295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,0,25,0,0,4,0,51,37,0,79,4,0,0,6,89,2,11,14,0,6,0,0,9,3,22,1,1,12,0
OTU297,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,15,0,0,4,0,10,17,0,11,0,0,0,2,19,0,2,4,0,1,0,0,4,1,6,2,1,5,0
OTU298,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,275,1,425,0,0,92,0,748,536,0,989,82,0,0,139,1282,0,139,131,0,116,0,0,253,43,246,54,0,285,2
OTU299,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,374,0,454,1,0,104,1,901,623,0,1295,128,0,0,170,1481,1,183,140,0,149,0,0,182,73,313,75,3,314,1
OTU300,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,54,0,36,0,0,16,0,195,75,0,104,21,0,0,30,154,0,17,29,0,26,0,0,25,9,35,24,0,70,0
OTU301,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,52,0,68,0,4,11,0,165,101,0,110,12,0,0,32,231,0,27,32,1,28,0,0,19,7,39,13,0,48,0
OTU302,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,3,1,1,3,0,3,3,0,14,0,0,0,0,8,1,3,9,0,2,0,0,1,1,1,0,0,0,1
OTU303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,7,24,0,6,1,0,0,1,1,0,0,1,0,0,0,0,6,1,2,0,2,1,0
OTU304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,1,0,7,2,0,0,1,11,0,1,0,0,0,0,0,2,0,3,0,1,3,0
OTU305,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,284,1,607,1,52,102,0,995,760,2,546,91,0,2,151,779,2,143,608,130,200,9,2,886,69,182,74,4,227,3
OTU306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0,57,0,0,5,0,60,64,0,43,22,0,0,12,31,1,6,16,0,15,0,0,6,3,9,2,0,33,0
OTU307,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,12,1,1,1,3,0,0,22,12,0,2,6,0,1,4,21,4,4,13,6,1,1,0,29,0,2,0,1,1,1
OTU308,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,6,0,0,0,0,6,0,0,1,0,0,0
OTU309,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,3,4,0,2,4,1,13,0,0,0,1,1,2,0,23,0,0,0,0,5,0,1,0,1,1,0
OTU310,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,0,2,0,3,4,4,2,1,6,5,0,4,2,0,0,2,8,1,2,2,1,3,3,0,0,0,2,1,1,1,0
OTU311,0,0,0,0,1,6,5,11,0,0,0,0,0,0,0,0,37,2,98,4,12,17,2,96,127,2,100,14,0,1,23,103,1,12,23,3,16,0,0,19,4,21,3,2,61,1
OTU312,0,0,13,38,20,48,35,63,0,0,0,0,1,5,0,0,11,59,4,62,77,23,12,23,25,21,8,4,0,15,2,13,33,11,13,25,4,10,15,16,2,0,9,22,3,14
OTU313,0,0,1,1,4,18,13,34,0,0,0,0,0,0,0,0,32,12,29,11,13,20,4,165,49,6,192,20,2,6,32,83,2,13,515,5,16,6,2,35,5,27,6,8,34,8
OTU314,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU315,0,0,0,1,1,5,3,16,0,0,0,0,0,1,0,0,4,5,4,9,7,4,3,7,8,0,2,1,0,1,5,8,2,6,6,3,0,0,2,5,0,3,0,3,1,4
OTU316,0,0,0,0,1,19,8,26,0,0,0,0,0,1,0,0,136,2,359,9,10,74,0,952,478,16,222,354,5,7,210,579,13,60,284,3,80,12,15,88,38,98,57,10,122,10
OTU317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU318,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,2,0,3,1,13,0,2,0,0,0,3,0,0,0,1,1,0,7,0,0,0,0,1,1,0,1,0,1,0
OTU319,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
OTU320,0,0,0,0,3,6,7,18,0,0,0,0,0,2,0,0,2,0,1,1,9,11,7,10,1,1,4,2,3,4,2,2,40,2,17,3,0,6,4,2,0,1,1,3,2,46
OTU321,0,0,0,6,6,13,16,56,0,0,0,0,0,4,0,0,256,11,558,19,91,193,15,1821,855,10,550,265,8,108,349,778,45,164,677,24,256,11,14,265,120,237,172,22,352,18
OTU322,0,0,0,0,3,5,9,38,0,0,0,0,1,4,0,0,0,5,1,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
OTU323,0,0,0,0,0,0,3,23,0,0,0,0,0,1,0,0,2,0,0,33,25,0,0,6,3,4,2,4,4,5,0,0,11,1,3,0,3,0,3,0,1,0,2,3,0,1
OTU324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,6,3,0,0,0,0,0,1,0,0,1,1,0,1,1,0,3,0,0,1,1,2,0
OTU325,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
OTU326,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,6,0,0,0,0,1,1,2,1,1,8,0,0,0,0,1,1,0,0,0,1,0
OTU327,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
OTU328,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU329,0,0,0,4,0,3,8,2,0,0,0,0,0,4,0,0,2,1,0,2,5,0,0,6,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,1,0,0,4,0,0
OTU330,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU332,0,0,0,3,0,0,1,1,0,0,0,0,0,3,0,0,0,2,2,3,4,1,0,5,3,0,4,0,0,0,0,2,4,3,2,0,0,1,1,0,14,1,1,3,2,0
OTU333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU334,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
OTU335,0,0,0,0,1,1,0,3,0,0,0,0,1,1,0,0,2,1,2,6,31,0,0,6,2,0,1,0,1,3,1,1,4,0,3,1,1,3,0,0,0,0,1,0,3,1
OTU336,0,0,0,6,3,14,39,82,0,0,0,0,7,20,0,0,42,26,8,27,166,18,22,68,46,23,25,30,11,45,37,24,24,24,19,21,22,24,9,17,1,2,18,13,39,4
OTU337,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,11,1,0,2,0,1,0,1,0,1,0,0,1,2,3,0,1,1,0,0,0,1,0,1,0,1
OTU338,0,0,1,2,0,9,18,31,0,0,0,0,4,12,0,4,12,21,6,18,114,6,10,19,17,11,17,11,4,14,24,9,31,9,17,14,10,14,15,7,4,0,4,18,11,4
OTU339,0,0,0,1,0,5,12,23,0,0,0,0,0,4,0,1,11,15,4,12,60,7,7,19,21,3,15,10,2,10,15,14,25,10,7,5,3,6,2,4,1,0,3,7,15,2
OTU340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,0,60,0,1,24,0,555,149,0,235,36,0,0,76,186,1,23,88,0,50,0,0,48,62,123,54,1,222,0
OTU341,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,5,1,0,0,0,0,0,3,0,1,1,0,1,2,1,0,0,0,0,0,1,3,0
OTU342,0,0,0,1,0,0,9,12,0,0,0,0,1,0,0,0,9,3,2,9,44,6,3,19,19,7,1,10,1,12,15,9,11,3,8,8,3,7,1,4,0,0,4,4,18,1
OTU343,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0
OTU344,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,2,3,4,3,24,0,2,13,5,3,3,5,3,8,6,4,8,6,3,1,7,3,2,1,0,0,0,5,9,3
OTU345,0,0,0,0,2,9,10,36,0,0,0,0,2,1,0,0,8,12,10,15,55,10,7,29,16,9,11,7,4,11,18,10,17,6,12,10,10,10,3,9,1,0,5,7,14,2
OTU346,0,0,0,0,1,2,3,4,0,0,0,0,1,1,0,0,0,0,0,2,5,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0
OTU347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU348,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,3,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
OTU349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
OTU350,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
OTU351,0,0,0,1,0,1,4,8,0,0,0,0,1,3,0,0,0,0,0,1,5,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,4,1,0
OTU352,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU353,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU354,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,9,0,2,1,0,1,0,1,1,5,0,0,5,0,1,1,0,0,2,0,0,0,0,4,0,1
OTU355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU356,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,102,0,0,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0
OTU357,0,0,0,0,1,23,13,42,0,0,0,0,0,4,0,0,37,22,7,47,308,12,49,63,20,8,20,66,24,44,34,21,67,25,29,34,5,35,25,17,3,0,10,36,35,6
OTU358,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,3,4,1,6,36,4,3,10,10,2,3,13,5,6,9,7,6,2,2,2,1,3,2,2,1,2,5,7,8,0
OTU359,0,0,0,4,0,10,16,51,0,0,0,0,4,18,0,0,23,18,200,26,240,13,19,79,241,11,25,36,14,45,50,20,49,15,64,12,15,23,7,19,26,1,20,13,42,9
OTU360,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
OTU361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,2,0,0,1,15,0,1,0,0,1,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
OTU362,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,16,0,22,0,0,4,0,23,30,0,14,31,0,0,23,33,0,2,30,0,6,0,0,33,6,5,1,0,10,0
OTU363,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
OTU364,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,3,0,2,0,1,2,0,4,4,1,1,1,1,3,0,2,0,0,1,1,2,0,0,0,0,1,3,1,2,0
OTU365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OTU366,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
OTU368,0,0,0,0,0,3,2,18,0,0,0,0,2,2,0,1,6,9,0,14,45,5,6,12,0,1,6,6,4,16,8,2,20,3,7,5,2,9,4,5,0,1,2,9,6,0
OTU369,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,1,0,6,11,5,0,6,0,0,0,0,2,4,0,3,2,5,4,0,5,1,1,1,0,0,1,1,3,2
OTU370,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,7,1,2,17,1,0,2,0,0,1,3,2,4,3,2,0,0,0,0,0,0,0,1,1,3,2
OTU371,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,3,0,0,2,1,1,1,1,1,0,1,0,0,1,2,0,1,0,0,0,4,0,2,0,0,0,2,1,0
OTU372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
OTU373,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,3,0,4,2,3,1,1,6,8,0,1,0,0,0,0,2,2,2,5,0,0,3,0,2,0,0,3,1,2,0
OTU374,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,17,0,0,3,0,0,0,0,0,6,1,0,2,1,0,0,1,2,2,3,0,0,0,3,3,1
OTU375,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,3,2,0,0,6,0,0,0,0,1,0,2,0,0,1,0
OTU378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0
OTU379,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU380,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,21,1,31,1,2,9,0,62,40,0,32,19,0,1,33,31,0,6,83,0,15,0,0,117,20,33,15,5,16,8
OTU381,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0
OTU382,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU384,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0
OTU385,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,5,1,6,3,4,0,5,0,1,8,3,6,5,1,3,2,3,0,0,5,0,3,2
OTU386,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,3,0,0,1,1,1,2,4,3,0,1,0,2,3,2,0,0,0,0,0,1
OTU387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU388,0,0,0,0,1,10,4,21,0,0,0,0,1,4,0,0,5,3,0,7,21,1,5,15,6,5,0,0,0,11,0,4,8,1,0,2,1,4,0,1,0,0,6,6,4,1
OTU389,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU390,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
OTU391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,3,1,0,0,0,1,1,0,1,1,1,0,0,4,1,1,0,0,1,0
OTU392,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,0,10,1,0,1,0,45,17,0,2,11,0,0,14,22,1,2,34,0,8,0,0,1,12,14,3,2,17,0
OTU393,0,0,1,5,1,3,3,13,0,0,0,0,2,0,2,7,0,0,0,3,0,3,4,5,2,5,0,1,6,0,2,8,1,0,1,0,0,8,1,2,0,3,2,3,2,3
OTU394,0,0,9,57,21,164,232,199,2634,2088,3625,1587,21,160,3278,1176,186,43,9,169,0,34,9,696,188,33,56,37,26,473,137,145,95,10,157,28,112,0,33,142,2,20,406,65,466,9
OTU395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU398,0,0,3,3,0,11,36,15,0,0,0,0,3,17,10,1,19,8,1,19,1,2,4,61,6,8,14,0,8,82,8,6,7,0,0,5,14,21,39,1,0,10,75,72,29,2
OTU399,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU400,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU401,0,0,0,1,3,4,4,9,0,0,0,0,3,5,2,3,2,1,0,6,0,0,0,6,0,7,6,0,1,51,2,0,7,0,0,5,6,0,2,2,0,1,1,15,2,0
OTU402,0,0,0,11,1,11,39,39,0,0,0,0,15,28,72,9,39,72,1,80,1,0,8,43,8,37,6,5,24,171,3,4,80,0,9,17,10,12,33,5,0,63,79,106,27,47
OTU403,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU404,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU405,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,18,0,1,2,0,1,2,0,29,11,1,6,9,0,1,2,14,0,0,10,0,4,0,0,1,3,4,3,0,7,2
OTU406,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,64,5,0,1,0,1,1,0,14,6,0,5,1,0,0,1,2,1,1,4,0,2,0,0,1,3,3,1,1,2,1
OTU407,0,0,1,3,1,1,0,3,0,0,0,0,1,0,5,207,3,1,0,4,1,2,0,34,4,19,11,7,0,4,4,18,11,7,16,2,11,0,17,4,0,2,4,1,8,16
OTU408,0,0,0,0,0,2,5,36,0,0,0,0,0,4,7,48,5,3,7,0,4,3,0,20,14,4,10,5,1,3,3,2,1,1,10,0,13,0,4,2,0,6,3,2,4,14
OTU409,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0
OTU410,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
OTU411,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,0,3,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU412,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU414,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1
OTU415,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU416,0,0,1,1,0,2,1,3,1,0,0,0,2,4,1,6,91,0,0,0,1,4,0,40,4,0,5,2,0,0,0,4,0,0,8,0,1,0,3,10,17,4,4,0,2,2
OTU417,0,0,0,2,0,4,2,4,0,0,0,0,0,1,0,3,6,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1
OTU418,0,0,3,6,2,37,51,63,0,0,0,0,9,12,10,8,5,9,6,11,0,2,0,12,9,6,2,5,1,6,2,0,2,3,8,1,3,2,1,1,1,1,2,13,9,4
OTU419,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU420,0,0,1,1,0,5,5,6,0,0,0,0,1,1,2,1,0,0,0,1,1,0,0,0,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
OTU421,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,7,27,0,24,25,0,0,3,1,0,0,0,0,0,1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0
