Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR1352952,ERR1352953,ERR1352956,ERR1352957,ERR1352959,ERR1352962,ERR1352903,ERR1352906,ERR1352908,ERR1352909,ERR1352932,ERR1352934,ERR1352935,ERR1352937,ERR1352940,ERR1352942,ERR1352943,ERR1352946,ERR1352912,ERR1352913,ERR1352928,ERR1352929,ERR1352947,ERR1352950,ERR1352916,ERR1352918,ERR1352920,ERR1352921,ERR1352924,ERR1352925
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter_Microbacteriaceae,4,3,1,1,11,2,0,22,5,1,6,2,1,1,1,6,3,2,13,1,6,1,2,3,4,1,5,2,11,3
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,Microbacterium_Microbacteriaceae,107,8,8,9,56,24,7,94,23,2,18,9,5,20,4,11,26,10,163,3,2,4,6,9,1,95,23,15,45,19
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Mycetocola,Mycetocola_Microbacteriaceae,12,0,3,1,7,1,0,4,8,2,9,4,1,2,1,6,2,0,22,3,4,4,1,3,2,10,1,1,2,3
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pseudoclavibacter,Pseudoclavibacter_Microbacteriaceae,0,1,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Rathayibacter,Rathayibacter_Microbacteriaceae,0,0,3,1,2,0,0,7,6,0,10,1,1,1,1,0,0,2,28,1,0,0,3,1,0,0,2,2,1,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Salinibacterium,Salinibacterium_Microbacteriaceae,1,0,2,4,1,0,0,3,5,0,0,0,3,7,0,0,2,1,2,0,0,4,3,0,0,2,3,3,3,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Yonghaparkia,Yonghaparkia_Microbacteriaceae,2,0,4,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Acaricomes,Acaricomes_Micrococcaceae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacter_Micrococcaceae,13,3,6,1,8,9,2,42,14,2,6,13,0,2,9,32,5,4,16,1,4,1,0,12,4,6,6,8,5,5
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Citricoccus,Citricoccus_Micrococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Kocuria,Kocuria_Micrococcaceae,4,0,4,0,0,2,0,185,15,0,27,5,0,0,11,29,0,1,10,0,21,0,1,5,2,1,1,0,145,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Microbispora,Microbispora_Micrococcaceae,0,0,0,0,0,0,0,7,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,10,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus_Micrococcaceae,44,0,27,2,0,7,0,85,50,1,9,11,0,0,45,50,1,3,26,0,12,4,0,58,2,7,27,0,22,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Nesterenkonia,Nesterenkonia_Micrococcaceae,2,0,0,0,1,1,0,26,2,0,11,2,0,0,1,2,4,1,4,1,4,0,1,0,0,0,2,0,15,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Renibacterium,Renibacterium_Micrococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Rothia,Rothia_Micrococcaceae,45,1,19,1,5,19,0,162,52,0,50,16,0,2,37,161,4,17,61,1,23,1,1,133,8,25,16,1,37,5
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Sinomonas,Sinomonas_Micrococcaceae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Zhihengliuella,Zhihengliuella_Micrococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes_Micromonosporaceae,1,0,0,0,2,0,1,9,3,0,0,4,0,0,1,0,0,0,3,1,4,1,1,2,1,0,1,0,7,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Catenuloplanes,Catenuloplanes_Micromonosporaceae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Couchioplanes,Couchioplanes_Micromonosporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Pilimelia,Pilimelia_Micromonosporaceae,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Solwaraspora,Solwaraspora_Micromonosporaceae,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micromonosporaceae,Virgisporangium,Virgisporangium_Micromonosporaceae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,Mycobacterium_Mycobacteriaceae,15,161,30,59,4,4,37,179,139,28,11,9,4,55,13,9,43,26,12,87,51,8,56,51,2,16,19,263,104,156
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Nocardia,Nocardia_Nocardiaceae,1,1,0,0,2,0,0,5,0,0,0,0,0,3,1,1,2,0,0,0,1,0,10,0,0,1,0,8,3,7
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Rhodococcus,Rhodococcus_Nocardiaceae,14,7,0,14,12,0,0,15,5,2,2,3,8,15,4,1,4,2,0,3,3,13,205,7,7,0,5,29,11,17
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Segniliparus,Segniliparus_Nocardiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Skermania,Skermania_Nocardiaceae,1,11,0,3,0,1,1,0,0,0,0,0,0,10,21,0,0,1,0,1,0,0,1,0,0,0,0,1,0,4
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Smaragdicoccus,Smaragdicoccus_Nocardiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Actinopolymorpha,Actinopolymorpha_Nocardioidaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Aeromicrobium,Aeromicrobium_Nocardioidaceae,2,5,1,8,17,0,1,4,1,7,1,1,1,2,1,0,2,0,1,0,1,2,2,1,0,0,1,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Friedmanniella,Friedmanniella_Nocardioidaceae,1,4,4,0,3,1,5,9,5,2,1,0,1,2,1,1,8,1,6,1,0,0,4,5,0,4,3,1,3,11
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Kribbella,Kribbella_Nocardioidaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,Nocardioides_Nocardioidaceae,3,2,1,3,13,0,1,15,10,0,0,1,2,1,2,0,0,11,2,0,0,0,2,0,0,0,1,0,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Pimelobacter,Pimelobacter_Nocardioidaceae,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Propionicimonas,Propionicimonas_Nocardioidaceae,4,6,9,4,9,4,127,21,18,3,2,20,0,8,2,8,6,3,11,1,0,5,2,7,0,2,3,6,8,141
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis_Nocardiopsaceae,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiopsaceae,Thermobifida,Thermobifida_Nocardiopsaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Cellulosimicrobium,Cellulosimicrobium_Promicromonosporaceae,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Luteimicrobium,Luteimicrobium_Promicromonosporaceae,0,0,0,0,3,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Promicromonospora,Promicromonospora_Promicromonosporaceae,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Promicromonosporaceae,Xylanimicrobium,Xylanimicrobium_Promicromonosporaceae,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Aestuariimicrobium,Aestuariimicrobium_Propionibacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Brooklawnia,Brooklawnia_Propionibacteriaceae,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Luteococcus,Luteococcus_Propionibacteriaceae,0,0,2,0,1,0,1,3,7,1,0,1,0,0,5,4,1,1,0,0,3,0,0,0,0,0,0,1,2,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Microlunatus,Microlunatus_Propionibacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,Propionibacterium_Propionibacteriaceae,1000,3,1093,4,1,753,1,7102,2367,6,1904,1479,0,3,1687,3369,0,586,13052,0,1267,1,6,1181,678,1353,995,3,1458,4
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionimicrobium,Propionimicrobium_Propionibacteriaceae,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Tessaracoccus,Tessaracoccus_Propionibacteriaceae,3,5,5,2,5,0,12,5,11,0,4,0,0,5,2,4,1,2,7,1,3,2,0,4,0,2,8,0,2,3
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Actinomycetospora,Actinomycetospora_Pseudonocardiaceae,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis_Pseudonocardiaceae,0,0,0,0,0,0,0,2,1,0,0,3,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,2,2,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Prauserella,Prauserella_Pseudonocardiaceae,2,2,4,2,0,2,1,17,5,2,5,4,0,5,1,2,2,2,4,1,1,0,10,23,1,3,0,9,9,7
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia_Pseudonocardiaceae,3,0,2,0,1,2,0,4,5,1,3,2,0,2,3,1,0,0,2,1,1,2,1,2,0,0,1,2,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Saccharomonospora,Saccharomonospora_Pseudonocardiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Saccharopolyspora,Saccharopolyspora_Pseudonocardiaceae,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Sciscionella,Sciscionella_Pseudonocardiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Rarobacteraceae,Rarobacter,Rarobacter_Rarobacteraceae,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Ruaniaceae,Ruania,Ruania_Ruaniaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Sanguibacteraceae,Sanguibacter,Sanguibacter_Sanguibacteraceae,7,3,2,2,28,3,5,18,6,5,0,3,0,4,2,8,2,5,1,3,5,4,1,4,0,6,4,2,9,17
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptacidiphilus,Streptacidiphilus_Streptomycetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptomycetaceae,Streptomyces,Streptomyces_Streptomycetaceae,5,8,0,6,10,7,9,16,4,8,2,3,1,7,3,5,23,1,11,4,1,4,3,0,0,0,1,3,6,13
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Herbidospora,Herbidospora_Streptosporangiaceae,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Microbispora,Microbispora_Streptosporangiaceae,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Nonomuraea,Nonomuraea_Streptosporangiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Streptosporangiaceae,Streptosporangium,Streptosporangium_Streptosporangiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinoallomurus,Actinoallomurus_Thermomonosporaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Actinomadura,Actinomadura_Thermomonosporaceae,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Tsukamurellaceae,Tsukamurella,Tsukamurella_Tsukamurellaceae,0,0,0,0,2,0,0,5,0,2,0,0,0,10,1,0,1,0,0,1,3,0,1,0,0,0,0,2,5,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Williamsiaceae,Williamsia,Williamsia_Williamsiaceae,0,3,3,0,2,0,1,3,5,1,0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,4,2,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Yaniellaceae,Auritibacter,Auritibacter_Yaniellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Yaniellaceae,Yaniella,Yaniella_Yaniellaceae,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Aeriscardovia,Aeriscardovia_Bifidobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_Bifidobacteriaceae,14,33,15,44,124,8,9,41,42,57,22,8,8,38,26,34,175,8,146,39,13,33,49,11,5,0,44,45,29,18
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bombiscardovia,Bombiscardovia_Bifidobacteriaceae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,Gardnerella_Bifidobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Scardovia,Scardovia_Bifidobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Adlercreutzia,Adlercreutzia_Coriobacteriaceae,0,1,2,1,2,0,0,2,2,0,1,1,0,1,0,3,1,0,2,0,0,1,4,2,0,0,2,0,1,0
Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Atopobium,Atopobium_Coriobacteriaceae,0,0,3,0,0,1,1,1,3,0,0,4,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0
Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,Collinsella_Coriobacteriaceae,9,7,6,19,22,23,7,28,26,9,6,26,5,19,26,27,32,4,72,2,9,7,12,6,6,0,50,14,12,1
Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacterium,Coriobacterium_Coriobacteriaceae,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Eggerthella,Eggerthella_Coriobacteriaceae,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0
Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enterococcus,Enterococcus_Coriobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Slackia,Slackia_Coriobacteriaceae,0,0,1,0,5,0,0,5,1,0,0,0,0,0,7,1,4,0,1,0,0,1,2,1,0,0,0,1,4,0
Bacteria,Bacteria,Actinobacteria,Nitriliruptoria,Euzebyales,Euzebyaceae,Euzebya,Euzebya_Euzebyaceae,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter_Rubrobacteraceae,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Bacteria,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter_Conexibacteraceae,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
Bacteria,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter_Solirubrobacteraceae,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,Aquifex,Aquifex_Aquificaceae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,Armatimonas,Armatimonas_Armatimonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,Chthonomonas_Chthonomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,Fimbriimonas,Fimbriimonas_Fimbriimonadaceae,12,2,0,1,0,0,0,22,1,0,1,0,2,6,2,5,0,0,2,0,2,0,1,0,0,64,15,6,13,1
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_Bacteroidaceae,25,13,13,28,123,27,33,116,34,45,29,76,22,40,73,32,63,50,17,24,20,23,15,19,1,10,16,47,73,3
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Cytophaga,Cytophaga_Marinilabiaceae,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Ruminofilibacter,Ruminofilibacter_Marinilabiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas,Butyricimonas_Odoribacteraceae,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter_Odoribacteraceae,0,0,0,0,2,0,0,3,1,0,0,0,2,0,1,3,0,1,1,0,0,1,0,1,0,0,0,0,0,1
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Paraprevotella,Paraprevotella_Paraprevotellaceae,2,0,0,1,5,2,2,2,2,1,8,3,0,1,1,1,3,2,1,1,2,1,2,0,2,0,0,2,0,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paraprevotellaceae,Prevotella,Prevotella_Paraprevotellaceae,5,3,15,0,13,10,1,62,19,2,24,6,2,2,9,25,3,3,36,3,7,1,1,5,7,3,42,1,24,1
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,Dysgonomonas_Porphyromonadaceae,0,0,0,0,1,2,3,1,0,1,0,0,0,4,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Paludibacter,Paludibacter_Porphyromonadaceae,2,1,22,17,107,2,2,16,28,1,0,20,0,7,2,4,12,10,9,3,2,9,4,4,3,1,1,15,4,5
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Parabacteroides_Porphyromonadaceae,1,4,5,3,17,5,6,15,9,5,0,5,3,7,5,7,12,5,4,4,4,3,0,1,0,0,0,7,13,0
Bacteria,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas_Porphyromonadaceae,3,0,10,1,3,1,0,12,12,0,2,2,0,1,2,0,0,2,5,0,0,0,0,1,5,3,3,0,1,0
