Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Family_Genus,ERR2729815,ERR2729816,ERR2729817,ERR2729818,ERR2729819,ERR2729820,ERR2729821,ERR2729822,ERR2729823,ERR2729824,ERR2729825,ERR2729826,ERR2729827,ERR2729828,ERR2729829,ERR2729830,ERR2729831,ERR2729832,ERR2729833,ERR2729834,ERR2729835,ERR2729836,ERR2729837,ERR2729838,ERR2729839,ERR2729840,ERR2729841,ERR2729842,ERR2729843,ERR2729844,ERR2729845,ERR2729846,ERR2729847,ERR2729848,ERR2729849,ERR2729850,ERR2729851,ERR2729852,ERR2729853,ERR2729854,ERR2729855,ERR2729856,ERR2729857,ERR2729858,ERR2729859,ERR2729860,ERR2729861,ERR2729862,ERR2729863,ERR2729864,ERR2729865,ERR2729866,ERR2729867,ERR2729868,ERR2729869,ERR2729870,ERR2729871,ERR2729872,ERR2729873,ERR2729874,ERR2729875,ERR2729876,ERR2729877,ERR2729878,ERR2729879,ERR2729880,ERR2729881,ERR2729882,ERR2729883,ERR2729884,ERR2729885,ERR2729886,ERR2729887,ERR2729888,ERR2729889,ERR2729890,ERR2729891,ERR2729892,ERR2729893,ERR2729894,ERR2729895,ERR2729896,ERR2729897,ERR2729898,ERR2729899,ERR2729900,ERR2729901,ERR2729902,ERR2729903,ERR2729904,ERR2729905,ERR2729906,ERR2729907,ERR2729908,ERR2729909,ERR2729910,ERR2729911,ERR2729912,ERR2729913,ERR2729914,ERR2729915,ERR2729916,ERR2729917,ERR2729918,ERR2729919,ERR2729920,ERR2729921,ERR2729922,ERR2729923,ERR2729924,ERR2729925,ERR2729926,ERR2729927,ERR2729928,ERR2729929,ERR2729930,ERR2729931,ERR2729932,ERR2729933,ERR2729934,ERR2729935,ERR2729936,ERR2729937,ERR2729938,ERR2729939,ERR2729940,ERR2729941,ERR2729942,ERR2729943,ERR2729944,ERR2729945,ERR2729946,ERR2729947,ERR2729948,ERR2729949,ERR2729950,ERR2729951,ERR2729952,ERR2729953,ERR2729954,ERR2729955,ERR2729956,ERR2729957,ERR2729958,ERR2729959,ERR2729960,ERR2729961,ERR2729962,ERR2729963,ERR2729964,ERR2729965,ERR2729966,ERR2729967,ERR2729968,ERR2729969,ERR2729970,ERR2729971,ERR2729972,ERR2088984,ERR2088985,ERR2088986,ERR2088987,ERR2088988,ERR2088989,ERR2088990,ERR2088991,ERR2088992,ERR2088993,ERR2088994,ERR2088995
Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Taibaiella,Taibaiella_Chitinophagaceae,21.0,14.0,29.0,22.0,17.0,16.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,36.0,14.0,43.0,16.0,51.0,0.0,4.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,1.0,7.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,3.0,2.0,3.0,0.0,3.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,6.0,4.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,16.0,11.0,12.0,27.0,2.0,3.0,9.0,1.0,2.0,3.0,10.0,2.0,15.0,0.0,8.0,1.0,4.0,2.0,1.0,4.0,2.0,7.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Terrimonas,Terrimonas_Chitinophagaceae,27.0,5.0,17.0,4.0,9.0,3.0,85.0,31.0,97.0,31.0,109.0,37.0,127.0,148.0,191.0,210.0,175.0,167.0,123.0,241.0,92.0,204.0,113.0,125.0,44.0,410.0,77.0,445.0,61.0,362.0,39.0,27.0,55.0,20.0,60.0,41.0,5.0,2.0,7.0,1.0,9.0,5.0,65.0,27.0,49.0,17.0,60.0,29.0,205.0,88.0,278.0,124.0,227.0,136.0,741.0,204.0,571.0,62.0,573.0,120.0,821.0,454.0,753.0,367.0,1001.0,438.0,1275.0,36.0,989.0,23.0,818.0,25.0,0.0,0.0,0.0,0.0,15.0,36.0,17.0,33.0,8.0,29.0,59.0,20.0,91.0,22.0,51.0,14.0,92.0,195.0,139.0,196.0,106.0,167.0,30.0,177.0,50.0,156.0,41.0,137.0,41.0,281.0,31.0,268.0,34.0,270.0,31.0,15.0,35.0,35.0,29.0,18.0,18.0,43.0,11.0,34.0,9.0,30.0,54.0,33.0,50.0,20.0,38.0,23.0,228.0,134.0,210.0,117.0,197.0,143.0,344.0,173.0,256.0,217.0,303.0,188.0,483.0,408.0,417.0,334.0,421.0,318.0,500.0,20.0,394.0,19.0,409.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,,Chryseolinea,Chryseolinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,1.0,0.0,5.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Bernardetiaceae,Bernardetia,Bernardetia_Bernardetiaceae,29.0,24.0,25.0,21.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,28.0,20.0,25.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Catalimonadaceae,Tunicatimonas,Tunicatimonas_Catalimonadaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus_Cyclobacteriaceae,17.0,12.0,27.0,6.0,27.0,3.0,26.0,8.0,28.0,4.0,26.0,4.0,10.0,5.0,5.0,3.0,6.0,5.0,7.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,10.0,2.0,4.0,7.0,7.0,7.0,8.0,5.0,9.0,8.0,2.0,6.0,2.0,5.0,1.0,4.0,0.0,3.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,3.0,4.0,9.0,5.0,11.0,7.0,10.0,2.0,15.0,4.0,3.0,4.0,12.0,2.0,6.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Arsenicibacter,Arsenicibacter_Cytophagaceae,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,27.0,1.0,26.0,0.0,5.0,40.0,4.0,25.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,7.0,0.0,1.0,69.0,0.0,97.0,1.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,36.0,1.0,25.0,0.0,3.0,52.0,5.0,66.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,6.0,2.0,0.0,138.0,0.0,104.0,2.0,143.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Cytophaga,Cytophaga_Cytophagaceae,49.0,9.0,49.0,7.0,37.0,3.0,4.0,0.0,4.0,0.0,2.0,0.0,6.0,1.0,12.0,0.0,4.0,0.0,10.0,5.0,2.0,5.0,6.0,6.0,19.0,14.0,22.0,20.0,14.0,18.0,19.0,11.0,34.0,5.0,20.0,14.0,0.0,9.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,9.0,0.0,11.0,1.0,15.0,1.0,4.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,26.0,10.0,17.0,4.0,22.0,7.0,4.0,0.0,7.0,1.0,5.0,2.0,6.0,5.0,4.0,1.0,7.0,1.0,5.0,7.0,9.0,5.0,7.0,4.0,8.0,28.0,17.0,23.0,11.0,31.0,18.0,4.0,37.0,16.0,25.0,5.0,1.0,6.0,3.0,5.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,6.0,0.0,14.0,2.0,8.0,1.0,11.0,2.0,14.0,6.0,4.0,2.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,Dyadobacter_Cytophagaceae,626.0,476.0,682.0,367.0,582.0,314.0,202.0,230.0,234.0,206.0,226.0,222.0,109.0,28.0,155.0,41.0,118.0,31.0,4.0,82.0,9.0,96.0,5.0,68.0,0.0,2.0,3.0,5.0,0.0,4.0,2.0,1.0,1.0,4.0,0.0,0.0,328.0,219.0,348.0,285.0,335.0,232.0,251.0,235.0,225.0,270.0,225.0,332.0,140.0,31.0,172.0,33.0,126.0,33.0,8.0,47.0,13.0,22.0,4.0,39.0,13.0,4.0,6.0,1.0,8.0,4.0,6.0,6.0,4.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,231.0,214.0,176.0,151.0,193.0,136.0,74.0,150.0,129.0,139.0,75.0,101.0,40.0,23.0,65.0,23.0,40.0,28.0,0.0,53.0,2.0,41.0,1.0,46.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,255.0,82.0,191.0,84.0,194.0,86.0,143.0,155.0,122.0,108.0,109.0,172.0,82.0,24.0,60.0,18.0,73.0,16.0,3.0,34.0,0.0,31.0,6.0,36.0,5.0,1.0,4.0,1.0,5.0,3.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,Emticicia_Cytophagaceae,158.0,7.0,186.0,8.0,159.0,14.0,21.0,54.0,24.0,62.0,20.0,50.0,1.0,7.0,4.0,7.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,4.0,36.0,15.0,33.0,12.0,6.0,62.0,0.0,61.0,7.0,97.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,131.0,14.0,119.0,4.0,171.0,4.0,18.0,78.0,43.0,80.0,18.0,56.0,2.0,8.0,0.0,13.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,71.0,8.0,70.0,8.0,61.0,10.0,5.0,98.0,9.0,71.0,4.0,68.0,1.0,10.0,0.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flectobacillus,Flectobacillus_Cytophagaceae,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Flexibacter,Flexibacter_Cytophagaceae,5.0,91.0,6.0,69.0,3.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,18.0,7.0,23.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,23.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,86.0,3.0,55.0,5.0,52.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,45.0,10.0,46.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Lacihabitans,Lacihabitans_Cytophagaceae,16.0,32.0,18.0,34.0,14.0,16.0,3.0,8.0,3.0,11.0,4.0,10.0,2.0,0.0,10.0,0.0,7.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,7.0,36.0,3.0,26.0,10.0,30.0,5.0,8.0,1.0,11.0,4.0,11.0,3.0,3.0,2.0,2.0,1.0,5.0,3.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,17.0,6.0,7.0,5.0,14.0,0.0,6.0,1.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,11.0,2.0,8.0,0.0,12.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Larkinella,Larkinella_Cytophagaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Leadbetterella,Leadbetterella_Cytophagaceae,7.0,11.0,14.0,14.0,9.0,12.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,26.0,14.0,38.0,9.0,29.0,14.0,5.0,5.0,2.0,0.0,6.0,1.0,7.0,0.0,10.0,1.0,5.0,1.0,9.0,2.0,14.0,0.0,11.0,0.0,3.0,0.0,7.0,2.0,10.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,7.0,11.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,24.0,7.0,28.0,10.0,31.0,7.0,7.0,0.0,4.0,0.0,5.0,0.0,4.0,0.0,5.0,1.0,3.0,0.0,10.0,1.0,1.0,0.0,5.0,0.0,7.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Marinoscillum,Marinoscillum_Cytophagaceae,3.0,1.0,2.0,4.0,0.0,0.0,2.0,5.0,4.0,0.0,2.0,0.0,1.0,7.0,5.0,8.0,0.0,8.0,0.0,7.0,1.0,3.0,0.0,3.0,1.0,11.0,0.0,13.0,1.0,9.0,1.0,54.0,3.0,39.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,17.0,0.0,7.0,0.0,15.0,0.0,35.0,0.0,22.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,11.0,2.0,3.0,3.0,5.0,0.0,3.0,0.0,7.0,0.0,4.0,0.0,11.0,0.0,12.0,0.0,11.0,3.0,26.0,2.0,67.0,2.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,11.0,0.0,25.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteria,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Ohtaekwangia,Ohtaekwangia_Cytophagaceae,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
